candidate_gene	candidate_mouse_spatial_score	null_index	matched_mouse_gene	matched_mouse_spatial_score	detection_distance	effect_percentile_distance	seed
GNG11	33.7889901713773	10	Atp1a2	33.93169834975166	0.044124461210071964	0.0034790466357759176	20260711
GNG11	33.7889901713773	11	Htra3	36.66745394914804	0.0012970168612191912	0.03839093852732067	20260711
GNG11	33.7889901713773	12	Tuba1a	36.334111613087785	0.04598013831608028	0.0007034844434137266	20260711
GNG11	33.7889901713773	13	Rbm3	35.62235795048507	0.045395590142671804	0.008654892505258083	20260711
GNG11	33.7889901713773	14	Hspb8	34.97232347409121	0.044004128663402975	0.012397231978932166	20260711
GNG11	33.7889901713773	15	Pabpc1	37.05942095812804	0.028102031993082588	0.0022782935797778237	20260711
GNG11	33.7889901713773	16	Syngr2	28.50587751266889	0.056636402939904906	0.0017211703958691649	20260711
GNG11	33.7889901713773	17	Coq8a	33.061690066097825	0.007043802285784828	0.0038881499520487806	20260711
GNG11	33.7889901713773	18	Myh9	36.61935274975054	0.023100177955247214	0.02315073974211912	20260711
GNG11	33.7889901713773	19	Cdh5	27.295198861207606	0.01859057501080852	0.022375215146299476	20260711
GNG11	33.7889901713773	20	S100a10	35.89201543319446	0.04885430177258976	0.007910540956917567	20260711
GNG11	33.7889901713773	21	Ptgds	33.449559202770985	0.022994926899093437	0.004254541013441693	20260711
GNG11	33.7889901713773	22	Jup	34.668774095890385	0.02766238640409835	0.021724520638361278	20260711
GNG11	33.7889901713773	23	Cltc	35.48435200716641	0.014699524427150834	0.017931535244076424	20260711
GNG11	33.7889901713773	24	Rcan2	34.5863298930002	0.042153821404567915	0.008153369029210489	20260711
GNG11	33.7889901713773	25	Eif4a1	35.99831876035055	0.03432803677633822	0.004597454264482437	20260711
GNG11	33.7889901713773	26	Lamp2	36.05269617698919	0.035884133160397735	0.0017261124643719317	20260711
GNG11	33.7889901713773	27	Anxa5	36.53264709497844	0.054907047124945985	0.0039061349127677003	20260711
GNG11	33.7889901713773	28	Rab1a	34.457847632092815	0.008646779074794608	0.0406813971987976	20260711
GNG11	33.7889901713773	29	Tuba4a	32.84465595575622	0.029985391886267143	0.02211226782719422	20260711
GNG11	33.7889901713773	30	Rab7	35.48924647627374	0.0017293558149589217	0.05293981796080749	20260711
NRBP1	34.820767800850454	1	Map4k4	35.97256952800332	0.030300969443189496	0.010717160667597425	20260711
NRBP1	34.820767800850454	2	Mtpn	35.105785221401966	0.012822817133576525	0.013367630021545507	20260711
NRBP1	34.820767800850454	3	M6pr	35.14414769995446	0.01599654128837008	0.0054065279022534884	20260711
NRBP1	34.820767800850454	4	Pkp2	34.730437720893796	0.034587918246949345	0.009341637307552997	20260711
NRBP1	34.820767800850454	5	Plod3	33.95496581152611	0.004655335176036446	0.0357861833070231	20260711
NRBP1	34.820767800850454	6	Snrpf	35.23762382819655	0.023346303501945498	0.01988336718333461	20260711
NRBP1	34.820767800850454	7	Tmem123	36.37913670533995	0.013402507565931698	0.014351861971828361	20260711
NRBP1	34.820767800850454	8	H13	37.09288508505176	0.002574602758225353	0.02672071895691941	20260711
NRBP1	34.820767800850454	9	Wfs1	34.30388138396701	0.012891043098811727	0.02361687374324195	20260711
NRBP1	34.820767800850454	10	Mcfd2	34.69701993036711	0.0028353015280834226	0.0013203876482501542	20260711
NRBP1	34.820767800850454	11	Ptgis	36.02938787506761	0.03378558902539147	0.00011528325180498733	20260711
NRBP1	34.820767800850454	12	Elk3	34.648674586420164	0.0028353015280834226	0.009502362213704485	20260711
NRBP1	34.820767800850454	13	Prkcsh	34.358592982057644	0.0077821011673151474	0.04119755823800053	20260711
NRBP1	34.820767800850454	14	Glmp	35.291093527881465	0.02421098140942496	0.02097803535669862	20260711
NRBP1	34.820767800850454	15	Ddx39b	35.795900207319896	0.02464332036316469	0.004412601894522972	20260711
NRBP1	34.820767800850454	16	Gas1	31.90521254335886	0.012970168612191968	0.02076685696798397	20260711
NRBP1	34.820767800850454	17	Snrnp70	34.338615251469534	0.025307211640442973	0.009281489767542173	20260711
NRBP1	34.820767800850454	18	Litaf	37.47027771708008	0.0042391886924742495	0.045163568211474936	20260711
NRBP1	34.820767800850454	19	Fbxo40	34.90706212430498	0.005467946977765092	0.00391317666389257	20260711
NRBP1	34.820767800850454	20	Abracl	35.41936962381836	0.004323389537397304	0.04473151737659797	20260711
NRBP1	34.820767800850454	21	Snx5	36.6893170299795	0.012105490704712507	0.03688085148038711	20260711
NRBP1	34.820767800850454	22	Irf2bp2	34.476780256796	0.02738794405825401	0.011711086675327942	20260711
NRBP1	34.820767800850454	23	Sh3bgrl	37.64444381323922	0.006052745352356281	0.038868703495848256	20260711
NRBP1	34.820767800850454	24	Atp6v0d1	33.294259960676406	0.01599654128837008	0.02827652013750348	20260711
NRBP1	34.820767800850454	25	Il11ra1	36.93670132218945	0.019887591872027655	0.031911221441734416	20260711
NRBP1	34.820767800850454	26	Ctdsp1	35.034092743591046	0.01556420233463035	0.016459844267818213	20260711
NRBP1	34.820767800850454	27	Eva1b	36.06450813688502	0.009493645265078843	0.01766494866426349	20260711
NRBP1	34.820767800850454	28	Mcam	34.09608845174086	0.018804315617151734	0.014140683583113711	20260711
NRBP1	34.820767800850454	29	Anapc11	35.18004709035314	0.018590575010808463	0.029933063483721045	20260711
NRBP1	34.820767800850454	30	Psmb10	33.34332308040611	0.02421098140942496	0.01807228915662651	20260711
BGN	38.18319495707481	1	Rpl30	37.06880682552591	0.028676864684384462	0.009718387631142966	20260711
BGN	38.18319495707481	2	Selenop	37.88341103559989	0.003601205367479987	0.011927112092766423	20260711
BGN	38.18319495707481	3	Rps15a	37.4794972036266	0.032567915268042036	0.003423522915516286	20260711
BGN	38.18319495707481	4	Rps16	37.56853425885963	0.029109203638124193	0.0017669795692987211	20260711
BGN	38.18319495707481	5	B2m	37.15160782091136	0.024353475146987047	0.0015461071231364087	20260711
BGN	38.18319495707481	6	Crip1	37.17882338516121	0.03141824988543829	0.0041965764770844904	20260711
BGN	38.18319495707481	7	Rpl4	37.333779572786256	0.012680323396014326	0.0070679182771948845	20260711
BGN	38.18319495707481	8	Pln	33.51266079623988	0.00228699306964697	0.005328087434314788	20260711
BGN	38.18319495707481	9	Rpl23	37.487062253694205	0.03559428794422015	0.002760905577029238	20260711
BGN	38.18319495707481	10	Rpl10a	37.23993624368798	0.0066275780436581	0.0032026504693539737	20260711
BGN	38.18319495707481	11	mt-Nd3	33.33180535608632	0.040358889063139225	0.00261385711248463	20260711
BGN	38.18319495707481	12	Rps15	37.22043228238464	0.03516194899048042	0.006957482054113728	20260711
BGN	38.18319495707481	13	Rpl21	37.38776616593505	0.031703237360562575	0.004748757592490382	20260711
BGN	38.18319495707481	14	Rpl12	37.548337468195236	0.014842018164712978	0.0003313086692434686	20260711
BGN	38.18319495707481	15	Rps11	37.399397491656714	0.033000254221781766	0.004638321369409115	20260711
BGN	38.18319495707481	16	Ctsb	37.76735849436672	0.03472961003674069	0.011154058531198219	20260711
BGN	38.18319495707481	17	Gsn	35.546681636790595	0.014842018164712978	0.0009939260077305168	20260711
BGN	38.18319495707481	18	Rpl29	36.973949867404826	0.023056458285767856	0.011927112092766423	20260711
BGN	38.18319495707481	19	Fau	37.59826893716149	0.031703237360562575	0.0014356709000551415	20260711
BGN	38.18319495707481	20	Uqcrb	32.9258682438132	0.00336625196568896	0.03848734490380079	20260711
BGN	38.18319495707481	21	Rack1	37.4178683855951	0.002883878938615969	0.00044174489232462477	20260711
BGN	38.18319495707481	22	Rpl17	37.51657212975199	0.029973881545603653	0.0035339591385974423	20260711
BGN	38.18319495707481	23	Rpl26	37.301733802533896	0.032135576314302305	0.008614025400331293	20260711
BGN	38.18319495707481	24	Cyc1	33.08219320739454	0.020732767747702274	0.02607943486114861	20260711
BGN	38.18319495707481	25	Rpl34	37.38913083233743	0.030838559453083114	0.005080066261733851	20260711
BGN	38.18319495707481	26	Rpl27a	37.57868880497004	0.030406220499343384	0.0019878520154610335	20260711
BGN	38.18319495707481	27	Rps27a	37.566221849625464	0.032135576314302305	0.0018774157923798773	20260711
BGN	38.18319495707481	28	Atp5g1	33.22060824751593	0.020125104704430075	0.007467569797170337	20260711
BGN	38.18319495707481	29	mt-Nd1	33.36050854382272	0.04057505854000909	0.004940340245481845	20260711
BGN	38.18319495707481	30	Lyz2	38.94210293661576	0.021042114995684758	0.014246272777471036	20260711
AEBP1	38.975107108703796	1	Hexb	38.59636467023202	0.01538770440969539	0.002871341800110394	20260711
AEBP1	38.975107108703796	2	Litaf	37.47027771708008	0.02663337494798168	0.020541137493097716	20260711
AEBP1	38.975107108703796	3	Degs1	34.63531364052053	0.06164797245984677	0.013209008630562291	20260711
AEBP1	38.975107108703796	4	Serpina3n	36.3372586948981	0.01622971285892638	0.019436775262286043	20260711
AEBP1	38.975107108703796	5	Gm10076	35.429448906258344	0.012793670687257008	0.056653782440640454	20260711
AEBP1	38.975107108703796	6	Myl9	36.882169158754024	0.004161464835622186	0.013473219215902832	20260711
AEBP1	38.975107108703796	7	Man2b1	37.55780262209781	0.0332917186849771	0.00331308669243513	20260711
AEBP1	38.975107108703796	8	Mapk3	34.969670256021196	0.010552632814688545	0.04152401987852017	20260711
AEBP1	38.975107108703796	9	Trf	37.754908472143114	0.031210986267166063	0.00011043622308115619	20260711
AEBP1	38.975107108703796	10	Limch1	34.63396753723009	0.0025662534252686164	0.07032196719500339	20260711
AEBP1	38.975107108703796	11	Sprr1a	34.50673402766292	0.013799484486846536	0.02069032702439466	20260711
AEBP1	38.975107108703796	12	Mpeg1	38.74122407542264	0.03433127527037377	0.008282716731087825	20260711
AEBP1	38.975107108703796	13	Tmem176a	37.41085581361	0.04577611319184355	0.02915516289342901	20260711
AEBP1	38.975107108703796	14	Dap	36.83571520219204	0.02080732417811071	0.02794036443953618	20260711
AEBP1	38.975107108703796	15	Ctsh	38.19863345386995	0.010120293860948815	0.0032026504693539737	20260711
AEBP1	38.975107108703796	16	Glmp	35.291093527881465	0.006661582231030971	0.04472667034787403	20260711
AEBP1	38.975107108703796	17	H13	37.09288508505176	0.028297960882230577	0.03898398674765324	20260711
AEBP1	38.975107108703796	18	Laptm5	38.33395345176104	0.0	0.004638321369409226	20260711
AEBP1	38.975107108703796	19	Csrp1	36.40841328887176	0.01331668747399084	0.01292103810049694	20260711
AEBP1	38.975107108703796	20	Comp	37.40839227012377	0.02496878901373284	0.005300938707896163	20260711
AEBP1	38.975107108703796	21	Efemp2	38.40228666901956	0.02413649604660839	0.003975704030922067	20260711
AEBP1	38.975107108703796	22	Prelp	37.670888233683456	0.050839498616353396	0.0026504693539480817	20260711
AEBP1	38.975107108703796	23	Emp3	38.20995265025601	0.004993757802746579	0.0015461071231364087	20260711
AEBP1	38.975107108703796	24	Colgalt1	36.0622631746513	0.008739076154806513	0.04450579790171172	20260711
AEBP1	38.975107108703796	25	Snx5	36.6893170299795	0.04297805434516844	0.02882385422418554	20260711
AEBP1	38.975107108703796	26	Ssr1	35.639123555997315	0.009571369121930906	0.04903368304803979	20260711
AEBP1	38.975107108703796	27	Fcer1g	38.6336399514616	0.029962546816479363	0.007399226946438464	20260711
AEBP1	38.975107108703796	28	Morf4l2	36.08631073023367	0.03953391593841027	0.029044726670347853	20260711
AEBP1	38.975107108703796	29	Bst2	35.5502190772127	0.0029130253849355414	0.03423522915516286	20260711
AEBP1	38.975107108703796	30	Sfr1	34.109349805184216	0.029222550929366875	0.01751193462023526	20260711
MYOZ2	33.77845174270693	1	Gpx1	37.07115601771142	0.0652673145953454	0.008886154984542483	20260711
MYOZ2	33.77845174270693	2	Cd63	37.47044051095648	0.0039069180030116835	0.0023783397697368924	20260711
MYOZ2	33.77845174270693	3	Ndrg2	34.64825895865741	0.04478797971345938	0.004652966265994651	20260711
MYOZ2	33.77845174270693	4	Ldhb	32.57175708309111	0.06504698887314198	0.0007754943776657752	20260711
MYOZ2	33.77845174270693	5	Cdc42	36.0903104035533	0.006933290679189796	0.024907329278295642	20260711
MYOZ2	33.77845174270693	6	Akr1a1	36.6060089790145	0.054026501798112414	0.0029305208851427844	20260711
MYOZ2	33.77845174270693	7	Bola3	33.41794987343548	0.013263733003192169	0.05506010081426915	20260711
MYOZ2	33.77845174270693	8	Hsp90b1	35.965559297261024	0.012986036031546133	0.016735048770289085	20260711
MYOZ2	33.77845174270693	9	Ndufs1	33.10732904410381	0.03224397389384159	0.044590926715781354	20260711
MYOZ2	33.77845174270693	10	Atp1a2	33.93169834975166	0.05270359700827387	0.023264831329972924	20260711
MYOZ2	33.77845174270693	11	H2-D1	36.850392453033685	0.06659606629527282	0.010542698330760047	20260711
MYOZ2	33.77845174270693	12	Cisd1	34.154233785501084	0.035028359507652596	0.03799922450562243	20260711
MYOZ2	33.77845174270693	13	Rpl35	36.429289007397074	0.012553697077806403	0.01629330387796435	20260711
MYOZ2	33.77845174270693	14	Atp6v0c	36.06338818526669	0.04324976279332726	0.009777566716175357	20260711
MYOZ2	33.77845174270693	15	Hnrnpk	34.777250261351405	0.0039069180030116835	0.0604677931104326	20260711
MYOZ2	33.77845174270693	16	Cfl2	35.286954941049814	0.009833757555360867	0.02559131446297025	20260711
MYOZ2	33.77845174270693	17	Gnb2	35.893725383635015	0.0609439250579481	0.019054209454993698	20260711
MYOZ2	33.77845174270693	18	P4hb	37.18922449804845	0.0128224920827531	0.012759344739366907	20260711
MYOZ2	33.77845174270693	19	H2-K1	36.30196609674993	0.011689019170326831	0.0034827020005485654	20260711
MYOZ2	33.77845174270693	20	Serpinh1	37.86468831294222	0.06650538846227871	0.00568350451518862	20260711
MYOZ2	33.77845174270693	21	Gdi2	36.097781354709866	0.054026501798112414	0.021815115032022936	20260711
MYOZ2	33.77845174270693	22	Tuba1b	35.55709425257392	0.01240634559919096	0.018612464562668962	20260711
MYOZ2	33.77845174270693	23	Rhoa	34.880031918863814	0.005636273817970605	0.06598960426449119	20260711
MYOZ2	33.77845174270693	24	Serping1	38.022773630950645	0.024627452943810635	0.007450484084487341	20260711
MYOZ2	33.77845174270693	25	Pfdn5	35.92646026914804	0.03849403430219023	0.016403740101045505	20260711
MYOZ2	33.77845174270693	26	Pgam2	33.359065097202674	0.010609762666137001	0.008530438154323416	20260711
MYOZ2	33.77845174270693	27	Hspb6	33.963868670987814	0.029246601846450893	0.0011632415664986073	20260711
MYOZ2	33.77845174270693	28	H3f3b	36.571789815448014	0.012986036031546133	0.016955921216451397	20260711
MYOZ2	33.77845174270693	29	Pcolce	37.089901197120476	0.04627030858308123	0.03341091845554578	20260711
MYOZ2	33.77845174270693	30	Tagln2	36.49756573655968	0.06250002144200761	0.0003904877542758589	20260711
THBS2	39.19078493827794	1	Ewsr1	34.93801480769162	0.00011172804422487914	0.06140254003313095	20260711
THBS2	39.19078493827794	2	Pkd1	35.894925869257655	0.0030247534291603095	0.06007730535615685	20260711
THBS2	39.19078493827794	3	Bmp1	38.761724761150326	0.04255866936757069	0.0041965764770844904	20260711
THBS2	39.19078493827794	4	Colgalt1	36.0622631746513	0.007186218264782496	0.04991717283268915	20260711
THBS2	39.19078493827794	5	Ap2a2	36.22560366103564	0.003633590307835055	0.0570955273329653	20260711
THBS2	39.19078493827794	6	Laptm5	38.33395345176104	0.0015528578900240175	0.0007730535615682044	20260711
THBS2	39.19078493827794	7	Cd52	38.10589609676792	0.04608053163118092	0.007288790723357308	20260711
THBS2	39.19078493827794	8	Ptgis	36.02938787506761	0.0013601674949115239	0.07123136388735507	20260711
THBS2	39.19078493827794	9	Arpc5	37.7289650268722	0.045827929096411535	0.020320265046935404	20260711
THBS2	39.19078493827794	10	Serpina3n	36.3372586948981	0.014676854968902364	0.024848150193263474	20260711
THBS2	39.19078493827794	11	Ccn5	38.84135075747554	0.03276384415719008	0.0026504693539480817	20260711
THBS2	39.19078493827794	12	Man2b1	37.55780262209781	0.03484457657500112	0.00872446162341256	20260711
THBS2	39.19078493827794	13	Tpm2	38.10879760736292	0.013204959429765961	0.006736609607951416	20260711
THBS2	39.19078493827794	14	Sirpa	38.081873709368466	0.053571168335300734	0.004969630038652695	20260711
THBS2	39.19078493827794	15	Hexb	38.59636467023202	0.013834846519671373	0.008282716731087825	20260711
THBS2	39.19078493827794	16	Trf	37.754908472143114	0.03276384415719008	0.005300938707896274	20260711
THBS2	39.19078493827794	17	Pf4	36.39887193619407	0.0523130134025076	0.008393152954168981	20260711
THBS2	39.19078493827794	18	Cald1	34.916023999201876	0.009043494594143886	0.05433462175593595	20260711
THBS2	39.19078493827794	19	Adam15	35.26021531899576	0.019670612771648832	0.05919381557150749	20260711
THBS2	39.19078493827794	20	Pitpna	34.50408018971429	0.016428880242109756	0.05985643290999454	20260711
THBS2	39.19078493827794	21	Col14a1	37.79286324237853	0.04463940178538173	0.01170623964660411	20260711
THBS2	39.19078493827794	22	Mmp23	38.55476099075285	0.05731648668736067	0.008503589177250137	20260711
THBS2	39.19078493827794	23	St13	34.27979076421602	0.018158236057068677	0.01948096875947436	20260711
THBS2	39.19078493827794	24	Unc93b1	37.95961145543151	0.06855244174354047	0.0025400331308669255	20260711
THBS2	39.19078493827794	25	Myl9	36.882169158754024	0.0026086069455981686	0.018884594146880262	20260711
THBS2	39.19078493827794	26	Ergic3	35.78560060846541	0.0004323389537397304	0.04417448923246825	20260711
THBS2	39.19078493827794	27	Synpo2l	35.903036971287804	0.056785956020452666	0.023387471633541934	20260711
THBS2	39.19078493827794	28	Tmed3	36.771973676755465	0.01029193404483053	0.028713418001104385	20260711
THBS2	39.19078493827794	29	Ddx39b	35.795900207319896	0.0077821011673152585	0.06670347874102711	20260711
THBS2	39.19078493827794	30	Limch1	34.63396753723009	0.004119111315292634	0.07573334212598082	20260711
FBLN2	37.76392910916151	1	Nrap	35.18091260167376	0.05797416529909094	0.012368557235745814	20260711
FBLN2	37.76392910916151	2	Pfdn5	35.92646026914804	0.0427335480454879	0.0276090557702926	20260711
FBLN2	37.76392910916151	3	Gpx1	37.07115601771142	0.06102780085204773	0.002319160684704613	20260711
FBLN2	37.76392910916151	4	Rrad	36.33995944047729	0.059859541160687146	0.013531798802244421	20260711
FBLN2	37.76392910916151	5	Gnb2	35.893725383635015	0.05670441131465043	0.030259525124240794	20260711
FBLN2	37.76392910916151	6	Capzb	34.77146498372467	0.001661347440213401	0.06968525676421866	20260711
FBLN2	37.76392910916151	7	Idh3a	33.16316372604544	0.0023711156580380477	0.0437760795312091	20260711
FBLN2	37.76392910916151	8	Hspb6	33.963868670987814	0.033486115589748566	0.010042074102748488	20260711
FBLN2	37.76392910916151	9	Pcbp2	35.29818702315756	0.005552398023870975	0.054224185532854796	20260711
FBLN2	37.76392910916151	10	Ndufs1	33.10732904410381	0.02800446015054392	0.05579624238502845	20260711
FBLN2	37.76392910916151	11	Serpinh1	37.86468831294222	0.07074490220557639	0.005521811154058476	20260711
FBLN2	37.76392910916151	12	Eef1a2	34.87707072494674	0.02261707749034636	0.007715590969751274	20260711
FBLN2	37.76392910916151	13	Gabarap	36.301578506112406	0.05310968293524154	0.029265599116510166	20260711
FBLN2	37.76392910916151	14	Pdhb	32.32445307323761	0.007395692875333704	0.06316343897285315	20260711
FBLN2	37.76392910916151	15	Eln	33.51468395745127	0.08031627132750718	0.004086140254003334	20260711
FBLN2	37.76392910916151	16	Got2	33.258856357921985	0.02581327231836772	0.03912311326521456	20260711
FBLN2	37.76392910916151	17	Tuba1a	36.334111613087785	0.046608406158967886	0.038652678078409664	20260711
FBLN2	37.76392910916151	18	Ifi27l2a	35.20731926001887	0.06075738660008323	0.004386370915546722	20260711
FBLN2	37.76392910916151	19	Cd63	37.47044051095648	0.008146431746309357	0.013583655438983988	20260711
FBLN2	37.76392910916151	20	Dsp	35.09374706719717	0.05581605546487123	0.017021523501740354	20260711
FBLN2	37.76392910916151	21	H2-D1	36.850392453033685	0.07083558003857049	0.0006626173384870482	20260711
FBLN2	37.76392910916151	22	Lrp1	37.37955899364976	0.05021932700855447	0.007840971838763089	20260711
FBLN2	37.76392910916151	23	Serping1	38.022773630950645	0.02038793920051296	0.0037548315847597546	20260711
FBLN2	37.76392910916151	24	Ogn	36.93808595353968	0.03162875199774595	0.05643290999447814	20260711
FBLN2	37.76392910916151	25	Hnrnpk	34.777250261351405	0.008146431746309357	0.0716731087796797	20260711
FBLN2	37.76392910916151	26	Fxyd1	34.394894861384785	0.02123839429896479	0.024388720089565052	20260711
FBLN2	37.76392910916151	27	Marcks	37.052440817086925	0.024278989784170535	0.024295969077857582	20260711
FBLN2	37.76392910916151	28	Gnai2	35.67376219812977	0.008322929671244261	0.037106570955273366	20260711
FBLN2	37.76392910916151	29	D8Ertd738e	33.0114085502142	0.04330190374871867	0.02590100086391156	20260711
FBLN2	37.76392910916151	30	Ndufa9	31.592315143922843	0.004957511987604302	0.06742865805001486	20260711
FBLN1	37.87291719664806	1	Stab1	37.725797416949455	0.05751565407054415	0.0026504693539480817	20260711
FBLN1	37.87291719664806	2	Ypel3	37.688179277519026	0.0523130134025076	0.02551076753175041	20260711
FBLN1	37.87291719664806	3	Cyba	38.11473002005354	0.017725897103329058	0.0025400331308669255	20260711
FBLN1	37.87291719664806	4	Son	34.11111820816911	0.027669693039342858	0.03534862016497009	20260711
FBLN1	37.87291719664806	5	Psma1	33.58150215427848	0.0008646779074794608	0.04997856852985816	20260711
FBLN1	37.87291719664806	6	Arpc4	37.32207736723703	0.04128594121161777	0.021535063500828233	20260711
FBLN1	37.87291719664806	7	Ilk	34.19375072071116	0.0009197323060831097	0.07498619547211482	20260711
FBLN1	37.87291719664806	8	Rbm39	34.68878781426591	0.016428880242109867	0.07034787410270571	20260711
FBLN1	37.87291719664806	9	H2-Ab1	37.94324228445103	0.0665801988759187	0.000795958148282927	20260711
FBLN1	37.87291719664806	10	Arf4	35.96254453111758	0.008214440121054878	0.06681391496410827	20260711
FBLN1	37.87291719664806	11	Pttg1ip	33.27304810702603	0.0004323389537397304	0.03448803496703545	20260711
FBLN1	37.87291719664806	12	Col6a3	36.0599333795613	0.006485084306095956	0.07355052457205968	20260711
FBLN1	37.87291719664806	13	Dhrs3	37.209785784800005	0.06312148724600086	0.009497515184980654	20260711
FBLN1	37.87291719664806	14	Sfrp1	37.643797218620115	0.06875160912672396	0.0036443953616785985	20260711
FBLN1	37.87291719664806	15	Ctsz	38.92196338844334	0.005081197141705185	0.0009939260077305168	20260711
FBLN1	37.87291719664806	16	Clic1	37.85745393205662	0.04586355253080221	0.012700165654334628	20260711
FBLN1	37.87291719664806	17	C3	37.04521365809202	0.06874189364461747	0.0012147984538928291	20260711
FBLN1	37.87291719664806	18	Ssr4	36.07574192325092	0.028102031993082588	0.03578133627829927	20260711
FBLN1	37.87291719664806	19	Adamts2	37.580245085103336	0.03837291582668234	0.004527885146327959	20260711
FBLN1	37.87291719664806	20	Fkbp9	36.12890788683043	0.03199308257674016	0.054997239094423	20260711
FBLN1	37.87291719664806	21	Rab14	33.97378484980744	0.015996541288370136	0.019858086602147274	20260711
FBLN1	37.87291719664806	22	Tmem50a	35.48504470732928	0.0017293558149589217	0.07730535615681944	20260711
FBLN1	37.87291719664806	23	Gnb1	36.13580061307983	0.055676189458378045	0.02860298177802323	20260711
FBLN1	37.87291719664806	24	Smoc2	34.1231931977718	0.026372676178123666	0.03843180563224735	20260711
FBLN1	37.87291719664806	25	Lsp1	37.12433228526809	0.034211450991060155	0.02584207620099388	20260711
FBLN1	37.87291719664806	26	Ctss	38.85468886621527	0.026304667803378146	0.0008834897846493606	20260711
FBLN1	37.87291719664806	27	Sh3bgrl3	37.337721535156916	0.026805015131863397	0.003865267807840911	20260711
FBLN1	37.87291719664806	28	Pea15a	35.87458328502295	0.0024094395624146836	0.05168415240198787	20260711
FBLN1	37.87291719664806	29	Selenom	36.07556413869413	0.013834846519671484	0.07299834345665379	20260711
FBLN1	37.87291719664806	30	Snrpg	37.295949477717144	0.005188067444876765	0.0377691882937603	20260711
FSTL1	37.508004569500194	1	Mfn2	33.54904567167534	0.033849298338432754	0.022068617335489593	20260711
FSTL1	37.508004569500194	2	Ppib	37.326336950352044	0.018723353266264064	0.05433462175593595	20260711
FSTL1	37.508004569500194	3	Pygm	33.20537375810406	0.029003831772526745	0.04765993179845973	20260711
FSTL1	37.508004569500194	4	Rsrp1	35.211142440253	0.06687975957420289	0.0032026504693539737	20260711
FSTL1	37.508004569500194	5	Ogn	36.93808595353968	0.014566746171695288	0.019105466593042575	20260711
FSTL1	37.508004569500194	6	Atp1a2	33.93169834975166	0.031402077438925535	0.0410682295883007	20260711
FSTL1	37.508004569500194	7	Pfn1	36.17923975527224	0.01396762477512703	0.052125897294312495	20260711
FSTL1	37.508004569500194	8	Map7d1	30.916830798683854	0.05607128573070952	0.021238064191767436	20260711
FSTL1	37.508004569500194	9	Swi5	34.50629325182886	0.0275369147838872	0.00011043622308115619	20260711
FSTL1	37.508004569500194	10	Gdi2	36.097781354709866	0.03272498222876408	0.042517945886250685	20260711
FSTL1	37.508004569500194	11	Tma7	34.0671963482761	0.018291014312524334	0.02495858641634452	20260711
FSTL1	37.508004569500194	12	Mcl1	35.15693584162665	0.020187152570311784	0.024737713970182207	20260711
FSTL1	37.508004569500194	13	Col15a1	33.48688389943709	0.009912725882973206	0.006558729782174311	20260711
FSTL1	37.508004569500194	14	Pam	33.716011237744915	0.01005674927807132	0.012053135281803962	20260711
FSTL1	37.508004569500194	15	D8Ertd738e	33.0114085502142	0.02623989792266801	0.049637375723609156	20260711
FSTL1	37.508004569500194	16	Pgam2	33.359065097202674	0.010691756903211336	0.055802622763950205	20260711
FSTL1	37.508004569500194	17	Rtn4	30.826682583084658	0.004323110874730474	0.013604124037135512	20260711
FSTL1	37.508004569500194	18	Gnai2	35.67376219812977	0.008739076154806402	0.03843180563224735	20260711
FSTL1	37.508004569500194	19	Dag1	34.43195270249729	0.012833912886173193	0.033766977856445335	20260711
FSTL1	37.508004569500194	20	Mrpl52	34.87352660143648	0.03402199908998327	0.02617338487023746	20260711
FSTL1	37.508004569500194	21	Nenf	35.34615354723514	0.006784645004380141	0.029376035339591322	20260711
FSTL1	37.508004569500194	22	Ndufs1	33.10732904410381	0.010942454324493256	0.019742134202492267	20260711
FSTL1	37.508004569500194	23	Idh3a	33.16316372604544	0.014690890168012616	0.03176229705631162	20260711
FSTL1	37.508004569500194	24	Cdc42	36.0903104035533	0.028234810248538134	0.03942573163997798	20260711
FSTL1	37.508004569500194	25	Ptms	36.96738554970622	0.028297960882230577	0.045831032578685815	20260711
FSTL1	37.508004569500194	26	Eif3f	35.67666643181959	0.029698609552585964	0.04141358365543901	20260711
FSTL1	37.508004569500194	27	Mmp2	36.99146409506258	0.03575135490494219	0.0008834897846493606	20260711
FSTL1	37.508004569500194	28	Hnrnpk	34.777250261351405	0.02520843757236002	0.003865267807841022	20260711
FSTL1	37.508004569500194	29	Tns1	34.44752513893806	0.004165684489227384	0.029501758779283627	20260711
FSTL1	37.508004569500194	30	Capzb	34.77146498372467	0.018723353266264064	0.005853119823302055	20260711
SORBS2	36.01349892974574	1	Ndufs1	33.10732904410381	0.026340068815987827	0.04420317952694841	20260711
SORBS2	36.01349892974574	2	Ppib	37.326336950352044	0.05600587640674515	0.009610691973504726	20260711
SORBS2	36.01349892974574	3	Pde4dip	34.15438590278526	0.0016239996554606728	0.010081426909654856	20260711
SORBS2	36.01349892974574	4	Ryr2	33.58276281482334	0.05670714489950335	0.015897634742148115	20260711
SORBS2	36.01349892974574	5	Mfge8	36.53255908931573	0.02963320022862148	0.03169793658973885	20260711
SORBS2	36.01349892974574	6	Popdc2	35.207151103516196	0.06301610945987024	0.0007754943776657752	20260711
SORBS2	36.01349892974574	7	Fuca2	34.74948957878481	0.017584326143876394	0.03955021326095387	20260711
